,Date,BTC High,BTC Low,BTC Close,BTC Volume,Gold Close,Gold High,Gold Low,Gold Volume,Spy Close,Spy High,Spy Low,Spy Volume,R Close,R High,R Low,VIX High,VIX Low,VIX Close
397,2023-02-02,23566.18,23447.25,23456.23,34988.87578,1947.6,1992.1,1942.5,4750.0,576.58,578.0,575.89,400.0,3.402,3.426,3.333,19.25,17.06,18.73
398,2023-02-03,23361.33,23253.96,23329.18,24999.77578,1893.3,1949.1,1891.3,6370.0,587.03,587.9,585.54,270.0,3.519,3.556,3.365,19.3,17.93,18.33
399,2023-02-04,23433.33,23326.23,23377.4,20474.72317,,,,,,,,,,,,,,
400,2023-02-05,22928.2,22628.13,22879.69,39216.01093,,,,,,,,,,,,,,
401,2023-02-06,22986.71,22861.45,22910.91,36499.34993,1896.1,1910.3,1889.7,3620.0,591.5,595.98,591.5,230.0,3.644,3.655,3.536,19.81,19.21,19.43
402,2023-02-07,23287.3,23183.17,23232.68,31403.38319,1901.5,1913.4,1894.4,4530.0,592.2,596.65,591.5,6210.0,3.679,3.69,3.597,19.99,18.43,18.66
403,2023-02-08,22737.48,22353.71,22676.41,55075.60069,1907.7,1915.4,1898.5,6450.0,596.62,596.7,594.97,360.0,3.615,3.692,3.614,20.12,18.55,19.63
404,2023-02-09,21926.2,21622.4,21911.71,57049.51366,1895.3,1919.0,1887.4,5500.0,592.29,594.39,591.89,120.0,3.664,3.69,3.575,21.08,19.02,20.71
405,2023-02-10,21715.38,21640.03,21692.63,26123.14402,1891.2,1899.9,1880.4,6500.0,587.63,588.61,585.93,850.0,3.743,3.751,3.658,21.94,20.44,20.53
406,2023-02-11,21817.15,21761.04,21798.42,24728.18422,,,,,,,,,,,,,,
407,2023-02-12,21894.99,21792.86,21867.69,29927.77153,,,,,,,,,,,,,,
408,2023-02-13,21789.46,21684.59,21768.48,31733.58592,1880.1,1893.0,1877.6,5600.0,588.61,590.68,588.61,30.0,3.704,3.755,3.702,21.69,20.33,20.34
409,2023-02-14,22199.29,22072.55,22109.89,32290.25159,1882.1,1898.0,1869.6,4110.0,592.17,593.03,591.9,70.0,3.753,3.799,3.622,20.75,18.48,18.91
410,2023-02-15,24756.35,24430.12,24612.95,48051.21682,1862.0,1887.0,1856.4,5080.0,592.92,592.92,589.75,200.0,3.803,3.822,3.726,19.41,18.11,18.23
411,2023-02-16,23883.12,23612.0,23637.04,43781.38344,1868.6,1871.4,1853.5,3750.0,599.52,600.11,599.13,550.0,3.863,3.872,3.769,20.27,18.23,20.17
412,2023-02-17,24676.9,24430.0,24519.01,31352.25067,1866.9,1869.6,1844.6,5980.0,594.36,594.78,592.92,140.0,3.817,3.929,3.813,21.3,19.82,20.02
413,2023-02-18,24850.0,24563.23,24582.62,38276.37482,,,,,,,,,,,,,,
414,2023-02-19,24555.0,24402.87,24503.65,38007.57091,,,,,,,,,,,,,,
415,2023-02-20,25050.0,24854.18,24999.95,37867.03335,1842.5,1856.4,1839.0,210170.0,590.35,592.51,590.22,110.0,3.851,3.851,3.849,21.28,20.96,21.23
416,2023-02-21,24221.6,23931.0,24060.95,53259.16489,1859.2,1873.0,1855.7,6780.0,588.03,588.03,587.11,530.0,3.954,3.962,3.84,23.34,21.8,22.87
417,2023-02-22,24526.08,24311.35,24376.27,40892.96719,1858.3,1871.4,1848.6,5860.0,585.6,585.6,581.56,630.0,3.927,3.968,3.89,23.63,22.02,22.29
418,2023-02-23,23986.12,23766.6,23830.32,37287.85119,1843.6,1857.9,1841.6,5170.0,585.99,588.24,585.7,40.0,3.89,3.978,3.863,22.43,20.89,21.14
419,2023-02-24,23129.65,23023.23,23117.16,24808.07053,1833.9,1851.7,1832.7,5710.0,587.91,588.7,586.96,110.0,3.947,3.978,3.854,22.9,21.32,21.67
420,2023-02-25,23227.17,23090.0,23154.57,22591.59482,,,,,,,,,,,,,,
421,2023-02-26,23561.34,23346.16,23423.31,30283.95062,,,,,,,,,,,,,,
422,2023-02-27,23470.44,23212.8,23236.68,29133.3021,1841.6,1843.6,1829.0,10690.0,591.91,591.91,588.73,340.0,3.922,3.978,3.897,22.02,20.68,20.95
423,2023-02-28,23847.0,23425.44,23716.06,49437.13297,1853.2,1855.0,1827.6,11050.0,592.19,592.19,590.26,230.0,3.928,3.983,3.899,21.37,20.1,20.7
424,2023-03-01,23546.82,23335.41,23391.87,27953.94328,1862.1,1869.0,1846.4,11490.0,587.92,589.0,587.06,1190.0,3.994,4.01,3.914,21.32,20.22,20.58
425,2023-03-02,22411.36,22251.08,22360.78,39524.68367,1857.3,1861.9,1852.7,11170.0,583.67,585.17,582.88,410.0,4.062,4.091,3.99,21.42,19.55,19.59
426,2023-03-03,22410.0,22269.94,22359.09,20708.89441,1871.4,1880.8,1858.9,13790.0,589.06,590.8,588.48,140.0,3.958,4.069,3.954,19.76,18.16,18.49
427,2023-03-04,22470.93,22365.26,22375.7,19299.91498,,,,,,,,,,,,,,
428,2023-03-05,22436.0,22313.94,22392.74,20841.04209,,,,,,,,,,,,,,
429,2023-03-06,22479.85,22408.09,22419.71,21032.34041,1871.4,1880.9,1867.5,14990.0,598.69,599.32,597.0,410.0,3.964,3.989,3.897,19.19,18.49,18.61
430,2023-03-07,22167.73,21840.13,21971.03,47071.5731,1836.8,1873.4,1834.2,43010.0,604.37,605.0,600.47,500.0,3.97,4.007,3.919,19.74,18.51,19.59
431,2023-03-08,21774.69,21665.67,21688.54,27862.16425,1835.6,1845.3,1830.2,62610.0,604.41,605.83,604.3,670.0,3.989,4.011,3.899,20.01,19.0,19.11
432,2023-03-09,20065.0,19776.55,19953.58,83995.86888,1851.5,1856.1,1832.7,73560.0,603.86,605.55,603.86,170.0,3.907,4.019,3.894,23.14,18.88,22.61
433,2023-03-10,20435.43,19823.82,19850.81,76336.21941,1884.0,1891.1,1847.0,61680.0,589.1,594.94,588.95,350.0,3.704,3.901,3.674,28.97,21.79,24.8
434,2023-03-11,20440.8,20270.6,20346.71,35988.61581,,,,,,,,,,,,,,
435,2023-03-13,22506.0,22222.88,22458.72,68170.49795,1933.0,1935.6,1892.5,106590.0,588.72,590.97,586.26,8039.999999999999,3.545,3.762,3.418,30.81,23.85,26.52
436,2023-03-14,24820.0,24139.06,24247.64,78968.84513,1927.4,1935.8,1916.4,33130.0,583.13,583.66,579.71,530.0,3.685,3.697,3.464,27.24,22.27,23.73
437,2023-03-15,24918.59,24599.0,24871.28,49951.0718,1948.1,1959.1,1906.0,84730.0,586.36,586.55,584.92,480.0,3.462,3.71,3.388,29.91,23.19,26.14
438,2023-03-16,24685.0,24182.0,24614.27,58224.85322,1939.7,1954.6,1928.4,34770.0,589.7,590.78,588.0,390.0,3.579,3.586,3.369,27.49,22.97,22.99
439,2023-03-17,26196.4,25656.0,26058.45,82998.31022,1990.2,2010.4,1939.1,67460.0,588.34,593.03,588.16,1320.0,3.438,3.598,3.382,26.14,22.58,25.51
440,2023-03-18,27612.31,27212.56,27359.89,43190.10831,,,,,,,,,,,,,,
441,2023-03-19,27291.4,26827.22,26974.81,36337.34801,,,,,,,,,,,,,,
442,2023-03-20,28268.0,27141.36,28183.13,74108.85462,1999.7,2031.7,1987.0,69060.0,583.6,585.05,583.5,270.0,3.483,3.519,3.291,28.91,24.0,24.15
443,2023-03-21,27968.0,27303.1,27505.25,66335.07466,1958.3,2005.7,1955.9,65170.0,589.0,589.16,585.9,150.0,3.608,3.613,3.44,24.16,21.29,21.38
444,2023-03-22,28288.0,28028.24,28103.69,22588.25375,1966.6,1999.4,1953.7,60530.0,596.48,598.16,596.13,310.0,3.451,3.644,3.43,22.38,19.94,22.26
445,2023-03-23,27700.0,27258.0,27631.93,14310.97848,2013.3,2023.3,1984.4,74550.0,585.73,587.22,585.7,210.0,3.414,3.52,3.374,24.91,20.16,22.61
446,2023-03-24,28335.32,28102.15,28274.59,9065.12568,2001.7,2023.9,1995.7,118690.0,588.89,590.18,588.81,60.0,3.372,3.425,3.285,25.21,21.6,21.74
447,2023-03-25,27608.2,27375.9,27485.36,7176.48565,,,,,,,,,,,,,,
448,2023-03-26,27570.93,27462.15,27504.94,3807.16894,,,,,,,,,,,,,,
449,2023-03-27,27935.17,27666.0,27808.81,8855.5393,1971.5,2001.5,1962.7,107040.0,597.68,610.0,597.39,2220.0,3.539,3.545,3.367,22.93,20.57,20.6
450,2023-03-28,27142.25,26872.11,26962.88,9458.87712,1990.4,1994.2,1967.6,121740.0,588.0,596.92,588.0,1730.0,3.572,3.577,3.498,21.4,19.91,19.97
451,2023-03-29,28164.48,27349.68,28086.82,22445.56265,1984.5,1993.2,1976.4,145720.0,593.43,593.55,591.0,130.0,3.566,3.611,3.534,19.45,19.09,19.12
452,2023-03-30,28775.6,28442.79,28725.01,11891.4425,2015.6,2020.1,1989.6,3890.0,600.71,602.09,599.99,110.0,3.547,3.596,3.534,20.08,18.85,19.02
453,2023-03-31,28219.36,27511.71,27738.48,15529.91399,2004.1,2022.8,2002.3,4150.0,602.51,604.0,601.0,110.0,3.473,3.585,3.47,19.43,18.52,18.7
454,2023-04-01,28625.1,28351.35,28424.99,5673.20621,,,,,,,,,,,,,,
455,2023-04-02,28490.4,28381.54,28416.38,2774.33739,,,,,,,,,,,,,,
456,2023-04-03,27962.9,27588.0,27958.74,7740.46106,2018.5,2026.1,1984.5,4320.0,612.26,614.03,611.4,880.0,3.415,3.545,3.4,19.83,18.54,18.55
457,2023-04-04,28145.0,27775.37,28021.3,7401.39758,2056.2,2061.0,2012.7,4340.0,607.0,607.0,604.44,1020.0,3.339,3.485,3.335,20.03,18.58,19.0
458,2023-04-05,28624.35,28455.0,28525.21,5559.92922,2053.6,2067.1,2044.5,4430.0,606.55,606.55,604.0,400.0,3.309,3.372,3.266,20.08,19.0,19.08
459,2023-04-06,28130.0,27907.77,27910.97,4898.59822,2044.4,2055.4,2034.6,3480.0,607.22,607.86,605.61,310.0,3.303,3.313,3.253,19.88,18.35,18.4
460,2023-04-07,28062.73,27766.94,27839.78,4967.42754,,,,,,,,,,,,,,
461,2023-04-08,28154.99,27974.14,28086.22,4034.10068,,,,,,,,,,,,,,
462,2023-04-09,28067.46,27840.51,27903.02,5008.26881,,,,,,,,,,,,,,
463,2023-04-10,28325.43,28196.61,28284.57,4995.24453,,,,,,,,,,,,,,
464,2023-04-11,30169.14,29800.0,30106.89,10285.50672,2037.3,2040.4,2022.2,5570.0,614.68,617.01,608.51,830.0,3.432,3.456,3.381,19.28,18.56,19.1
465,2023-04-12,30070.42,29850.0,29987.0,6069.48422,2043.3,2061.5,2034.4,6300.0,613.92,616.57,613.92,160.0,3.4,3.462,3.34,19.98,18.25,19.09
466,2023-04-13,30128.59,29982.93,30068.6,5087.64391,2073.8,2080.8,2046.9,5420.0,609.24,610.25,607.87,140.0,3.449,3.46,3.372,19.06,17.77,17.8
467,2023-04-14,31000.0,30674.53,30733.72,11910.85727,2034.4,2080.0,2024.8,6730.0,609.19,610.16,608.97,80.0,3.515,3.537,3.422,18.12,17.07,17.07
468,2023-04-15,30467.92,30337.97,30433.3,4154.39976,,,,,,,,,,,,,,
469,2023-04-16,30399.4,30245.82,30344.97,2921.29461,,,,,,,,,,,,,,
470,2023-04-17,30007.56,29832.0,29838.3,5573.07492,2025.7,2046.6,2012.5,2840.0,616.26,617.49,615.9,260.0,3.606,3.608,3.507,17.79,16.9,16.95
471,2023-04-18,29803.0,29442.56,29775.62,8003.36187,2038.5,2043.2,2023.0,3230.0,615.0,617.87,615.0,250.0,3.578,3.608,3.549,17.34,16.58,16.83
472,2023-04-19,30325.51,29980.0,30077.76,7472.46844,2025.9,2038.6,1999.5,7310.0,614.53,615.97,614.27,200.0,3.591,3.639,3.578,17.72,16.17,16.46
473,2023-04-20,29088.3,28818.8,28869.66,7669.56391,2037.9,2042.5,2021.4,3180.0,617.05,617.19,615.93,100.0,3.536,3.602,3.526,17.69,16.33,17.17
474,2023-04-21,28348.0,27815.89,28155.03,14964.65602,2009.2,2035.4,2001.4,4170.0,613.7,613.8,610.56,440.0,3.568,3.579,3.501,17.71,16.58,16.77
475,2023-04-22,27397.63,27225.0,27277.76,4190.23201,,,,,,,,,,,,,,
476,2023-04-23,27751.47,27531.85,27718.9,4072.92515,,,,,,,,,,,,,,
477,2023-04-24,27800.0,27350.0,27451.97,6200.98667,2018.6,2020.1,2003.8,5730.0,614.72,616.19,614.61,300.0,3.496,3.572,3.492,18.24,16.74,16.89
478,2023-04-25,27459.58,27240.8,27266.54,5140.31121,,,,,,,,,,,,,,
479,2023-04-26,28599.0,28301.05,28376.18,8441.48637,2014.9,2039.1,2012.9,12360.0,617.7,617.7,614.6,790.0,3.445,3.458,3.375,19.61,17.87,18.84
480,2023-04-27,29278.88,28632.25,28893.83,12428.75979,2017.9,2031.9,2001.0,10370.0,613.54,614.24,613.5,660.0,3.528,3.538,3.433,18.43,16.72,17.03
481,2023-04-28,29566.92,29396.89,29488.83,7539.59531,2018.3,2022.9,2003.6,15050.0,622.87,622.87,620.6,230.0,3.433,3.551,3.422,17.65,15.72,15.78
482,2023-04-29,29448.88,29289.44,29345.54,3485.37764,,,,,,,,,,,,,,
483,2023-04-30,29295.96,29171.22,29266.43,2111.33452,,,,,,,,,,,,,,
484,2023-05-01,28713.94,28250.15,28629.09,8593.24272,2011.4,2034.1,2004.8,8100.0,626.95,629.0,626.95,440.0,3.57,3.608,3.448,16.62,15.53,16.08
485,2023-05-02,28164.55,27872.0,28057.47,4237.79005,2042.5,2047.8,2006.0,13370.0,619.01,627.48,619.01,1450.0,3.433,3.57,3.424,19.81,16.26,17.78
486,2023-05-03,28680.0,28427.56,28653.8,5308.0261,2056.2,2069.0,2035.4,15250.0,617.44,617.54,616.2,260.0,3.364,3.441,3.341,18.83,17.19,18.34
487,2023-05-04,29237.73,29038.31,29058.19,5854.55975,2075.0,2102.2,2058.0,22830.0,610.95,629.99,610.75,280.0,3.377,3.411,3.296,21.33,18.67,20.09
488,2023-05-05,29275.0,29029.87,29062.29,7022.92515,2044.2,2080.3,2026.2,45840.0,603.52,611.59,603.15,190.0,3.435,3.465,3.379,19.63,16.69,17.19
489,2023-05-06,29437.01,29250.65,29363.35,4244.22179,,,,,,,,,,,,,,
490,2023-05-07,28952.56,28787.02,28910.41,3568.17865,,,,,,,,,,,,,,
491,2023-05-08,28262.19,27830.85,27975.48,8390.05014,2052.8,2056.5,2041.5,60810.0,608.73,611.94,608.66,200.0,3.507,3.52,3.422,17.88,16.83,16.98
492,2023-05-09,27673.72,27437.32,27666.64,6284.15386,2062.4,2064.4,2046.1,63100.0,608.21,608.98,608.14,40.0,3.522,3.532,3.479,17.86,17.22,17.71
493,2023-05-10,27720.97,27529.88,27542.26,4166.55679,2056.5,2075.3,2047.9,55460.0,607.68,608.41,607.56,320.0,3.439,3.528,3.431,18.31,16.36,16.94
494,2023-05-11,27553.21,27395.88,27450.07,4068.24392,2039.9,2066.8,2036.1,68290.0,611.15,611.42,609.0,450.0,3.386,3.444,3.345,18.19,16.63,16.93
495,2023-05-12,26710.0,26120.74,26311.52,15964.27071,2039.1,2046.8,2025.0,21570.0,616.29,617.2,615.43,360.0,3.463,3.47,3.369,17.92,16.38,17.03
496,2023-05-13,26870.19,26695.41,26771.88,3324.74278,,,,,,,,,,,,,,
497,2023-05-14,26898.87,26793.53,26855.21,1996.19316,,,,,,,,,,,,,,
498,2023-05-15,27550.03,27180.01,27407.48,9336.327,2042.1,2046.5,2030.6,41700.0,617.39,619.53,617.22,120.0,3.507,3.511,3.457,18.16,17.08,17.12
499,2023-05-16,27252.59,26993.71,27252.58,4084.89688,2012.2,2042.0,2008.5,27280.0,617.0,617.0,614.89,250.0,3.541,3.573,3.457,18.3,17.26,17.99
500,2023-05-17,27100.0,26760.0,26845.14,5043.29563,2003.7,2015.9,1997.1,37480.0,618.5,618.5,617.0,360.0,3.572,3.589,3.515,18.26,16.68,16.87
501,2023-05-18,27454.14,27152.29,27391.61,5687.90418,1978.3,2007.0,1973.0,31210.0,624.59,625.0,623.08,5100.0,3.651,3.659,3.547,17.15,16.05,16.05
502,2023-05-19,26960.24,26812.03,26851.38,3895.84769,2000.3,2005.8,1974.9,29510.0,633.1,634.56,633.02,970.0,3.682,3.72,3.619,17.36,15.85,16.81
503,2023-05-20,26873.63,26835.1,26854.98,1564.32919,,,,,,,,,,,,,,
504,2023-05-21,27176.22,27047.88,27054.99,2189.06207,,,,,,,,,,,,,,
505,2023-05-22,26913.14,26643.12,26843.13,4019.96121,1995.7,2003.5,1989.3,48370.0,629.73,629.79,627.5,490.0,3.719,3.728,3.642,18.13,16.82,17.21
506,2023-05-23,27495.83,27205.01,27304.4,9379.21247,1992.8,1998.2,1974.2,65640.0,630.45,632.0,630.1,400.0,3.698,3.761,3.688,19.31,17.3,18.53
507,2023-05-24,26830.42,26613.0,26678.67,7316.11741,1983.1,2006.2,1976.8,77050.0,628.82,629.67,627.29,250.0,3.744,3.748,3.667,20.81,18.8,20.03
508,2023-05-25,26300.0,26126.76,26131.27,4175.09584,1962.3,1983.9,1957.6,112690.0,632.5,632.6,630.57,120.0,3.823,3.827,3.73,19.95,18.7,19.14
509,2023-05-26,26534.05,26327.24,26501.33,3969.78034,1963.1,1975.7,1954.7,130070.0,635.0,637.55,635.0,380.0,3.81,3.859,3.777,19.56,17.27,17.95
510,2023-05-27,26786.51,26710.0,26722.8,2156.5994,,,,,,,,,,,,,,
511,2023-05-28,27285.52,27128.41,27226.37,5618.39448,,,,,,,,,,,,,,
512,2023-05-29,28047.01,27841.0,27907.87,6651.3647,1977.1,1981.9,1949.6,264370.0,643.78,646.64,643.5,540.0,3.764,3.827,3.757,17.6,17.34,17.46
513,2023-05-30,27848.28,27672.93,27733.22,3551.68079,1996.7,2000.8,1970.0,2170.0,646.45,647.22,642.63,350.0,3.694,3.769,3.681,18.34,16.98,17.46
514,2023-05-31,27677.67,26968.49,27167.9,14852.80264,2001.7,2011.9,1991.4,1280.0,645.4,646.06,644.5,380.0,3.646,3.694,3.614,18.4,17.12,17.94
515,2023-06-01,26883.6,26746.0,26802.67,4613.77433,2015.1,2019.5,1990.0,1680.0,642.97,645.14,641.78,170.0,3.601,3.689,3.57,17.59,15.58,15.65
516,2023-06-02,27213.0,26949.4,27049.65,6856.64454,1989.1,2020.0,1983.6,2170.0,639.43,642.59,638.6,610.0,3.698,3.7,3.599,15.65,14.42,14.6
517,2023-06-03,27212.78,27105.73,27174.42,1822.46448,,,,,,,,,,,,,,
518,2023-06-04,27163.94,27027.0,27150.45,2458.23876,,,,,,,,,,,,,,
519,2023-06-05,26870.54,26740.38,26829.99,5422.13247,1993.9,1999.5,1973.9,960.0,647.58,648.38,646.8,640.0,3.689,3.762,3.658,15.29,14.66,14.73
520,2023-06-06,25821.41,25706.18,25722.33,4562.45045,2001.0,2002.2,1989.9,860.0,640.65,645.91,640.0,790.0,3.677,3.735,3.654,14.97,13.95,13.96
521,2023-06-07,26980.04,26753.01,26795.87,5395.14109,1977.9,2005.3,1975.0,2060.0,640.9,642.3,640.9,400.0,3.793,3.801,3.656,14.29,13.77,13.94
522,2023-06-08,26523.93,26290.19,26444.69,3725.37329,1998.1,2005.0,1976.5,1690.0,639.08,642.0,639.07,330.0,3.718,3.821,3.708,14.21,13.53,13.65
523,2023-06-09,26576.55,26424.35,26493.43,3615.92481,1996.8,2006.4,1990.6,1060.0,640.28,640.4,638.5,140.0,3.743,3.78,3.716,14.14,13.5,13.83
524,2023-06-10,26349.17,25456.41,25651.09,28094.05597,,,,,,,,,,,,,,
525,2023-06-11,25834.59,25634.7,25741.33,3668.97441,,,,,,,,,,,,,,
526,2023-06-12,25905.63,25744.06,25802.98,3896.06919,,,,,,,,,,,,,,
527,2023-06-13,26133.03,25973.7,26073.92,3654.18194,1978.1,2005.1,1972.8,2330.0,643.26,644.26,642.07,360.0,3.827,3.845,3.682,15.06,14.47,14.61
528,2023-06-14,26005.36,25837.13,25897.72,3115.6103,1988.3,1993.0,1972.3,1590.0,645.63,645.99,644.1,330.0,3.79,3.851,3.771,14.73,13.83,13.88
529,2023-06-15,25072.35,24872.35,24983.8,7733.13657,1990.2,1992.0,1956.0,1820.0,640.5,645.27,640.5,610.0,3.72,3.845,3.707,14.52,13.79,14.5
530,2023-06-16,25629.73,25475.84,25537.01,4070.48779,1990.7,1999.5,1985.0,960.0,642.08,643.58,640.5,1210.0,3.767,3.806,3.717,14.54,13.48,13.54
531,2023-06-17,26839.99,26246.0,26593.57,9565.95016,,,,,,,,,,,,,,
532,2023-06-18,26680.0,26472.03,26584.98,4069.09898,,,,,,,,,,,,,,
533,2023-06-19,26478.87,26369.0,26428.01,2925.34742,1947.7,1971.8,1940.8,250140.0,640.16,642.36,639.0,230.0,3.822,3.826,3.75,14.19,14.01,14.19
534,2023-06-20,27033.24,26755.0,26832.44,5125.51154,1967.2,1990.8,1960.4,2020.0,644.72,645.0,639.95,380.0,3.719,3.826,3.701,14.67,13.86,13.88
535,2023-06-21,29005.0,28680.0,28872.28,11260.27734,1964.4,1969.6,1949.6,3720.0,644.52,645.35,643.75,240.0,3.727,3.791,3.711,13.89,13.1,13.2
536,2023-06-22,30350.0,30010.0,30100.75,7689.18523,1943.0,1963.4,1942.3,1660.0,641.93,642.5,638.97,600.0,3.797,3.81,3.711,13.98,12.73,12.91
537,2023-06-23,30082.25,29904.29,29931.99,4355.16293,1948.9,1967.1,1939.1,1760.0,648.88,649.25,645.12,1230.0,3.737,3.799,3.692,13.8,12.88,13.44
538,2023-06-24,30788.0,30552.01,30567.58,3587.21749,,,,,,,,,,,,,,
539,2023-06-25,31046.01,30666.87,30723.78,8518.57452,,,,,,,,,,,,,,
540,2023-06-26,30580.0,30164.79,30404.29,6806.5466,1953.1,1962.0,1950.6,720.0,649.59,650.32,649.06,690.0,3.723,3.737,3.679,14.71,13.78,14.25
541,2023-06-27,30470.8,30233.58,30411.22,4152.72217,1943.0,1959.0,1939.6,1840.0,644.76,647.93,643.46,160.0,3.772,3.776,3.692,14.34,13.59,13.74
542,2023-06-28,30488.83,30155.75,30186.13,6169.86931,1941.3,1945.1,1930.8,1530.0,656.0,656.7,651.58,930.0,3.714,3.77,3.704,13.96,13.36,13.43
543,2023-06-29,30421.48,30141.05,30340.29,3650.28435,1936.8,1940.0,1919.6,2430.0,659.8,663.01,659.8,1310.0,3.842,3.868,3.712,13.85,13.41,13.54
544,2023-06-30,31282.0,30610.01,30765.09,15308.46395,1948.5,1949.7,1927.8,2600.0,662.05,663.5,661.17,190.0,3.841,3.892,3.803,13.59,12.96,13.59
545,2023-07-01,30472.69,30320.57,30459.88,3285.51834,,,,,,,,,,,,,,
546,2023-07-02,30553.17,30470.01,30513.01,2300.42674,,,,,,,,,,,,,,
547,2023-07-03,30795.8,30606.0,30667.19,4529.14702,1948.6,1958.8,1937.0,1860.0,664.5,667.96,664.02,870.0,3.858,3.868,3.778,13.85,13.47,13.57
548,2023-07-04,31212.26,30879.29,30911.41,6224.065,1927.1,1942.9,1922.1,245930.0,666.87,667.88,663.88,1050.0,3.839,3.878,3.839,13.71,13.52,13.7
549,2023-07-05,30869.57,30762.0,30774.25,2778.41767,1946.2,1961.5,1942.0,1970.0,663.16,664.37,662.65,530.0,3.934,3.947,3.831,14.74,14.05,14.18
550,2023-07-06,30857.89,30438.26,30803.19,6076.76347,1934.6,1953.0,1927.6,3170.0,663.11,666.08,663.11,610.0,4.031,4.083,3.93,17.08,14.79,15.44
551,2023-07-07,30300.0,29930.53,30007.4,5605.28806,1951.6,1960.0,1934.7,2350.0,661.87,664.1,661.87,280.0,4.066,4.094,4.006,16.06,14.33,14.83
552,2023-07-08,30279.19,30145.21,30193.36,2329.32411,,,,,,,,,,,,,,
553,2023-07-09,30299.89,30233.33,30265.0,1865.45368,,,,,,,,,,,,,,
554,2023-07-10,30160.0,30050.29,30112.1,2853.31032,1950.1,1951.5,1937.2,2790.0,655.83,657.13,655.0,630.0,4.0,4.092,3.986,16.21,15.04,15.07
555,2023-07-11,30658.0,30430.88,30535.38,4563.71355,1956.2,1963.5,1949.8,2970.0,658.97,659.18,657.17,440.0,3.978,4.008,3.95,15.25,14.63,14.84
556,2023-07-12,30849.01,30565.53,30740.0,4266.19442,1980.8,1984.0,1957.3,3810.0,658.88,661.31,657.0,220.0,3.861,3.97,3.844,14.82,13.51,13.54
557,2023-07-13,30426.91,30251.0,30366.02,3711.05195,1982.9,1987.2,1976.2,1910.0,655.95,658.48,655.84,360.0,3.767,3.865,3.757,13.61,13.12,13.61
558,2023-07-14,31469.0,31075.25,31098.74,5686.39884,1983.4,1986.7,1974.5,3780.0,652.93,653.06,652.0,690.0,3.83,3.836,3.76,13.76,13.22,13.34
559,2023-07-15,30366.83,30257.45,30338.0,2509.41585,,,,,,,,,,,,,,
560,2023-07-16,30311.99,30134.59,30265.22,1941.43927,,,,,,,,,,,,,,
561,2023-07-17,30323.05,30232.06,30281.0,2300.08203,1975.5,1982.5,1968.5,2110.0,658.49,659.33,655.79,530.0,3.809,3.836,3.772,14.0,13.43,13.48
562,2023-07-18,30118.19,29921.54,29968.13,4074.27718,1999.8,2006.8,1977.7,6090.0,660.87,661.58,659.51,420.0,3.789,3.809,3.734,13.67,13.29,13.3
563,2023-07-19,30189.09,29966.48,30000.68,4281.65902,1999.9,2003.4,1992.6,3730.0,668.96,669.99,665.52,830.0,3.748,3.797,3.727,13.84,13.12,13.76
564,2023-07-20,30246.98,29926.88,30202.77,5123.20299,1990.2,2008.5,1987.1,3480.0,666.5,679.01,665.0,730.0,3.856,3.874,3.746,14.23,13.58,13.99
565,2023-07-21,29904.0,29751.9,29766.81,3343.90966,1985.8,1995.0,1978.5,3030.0,668.86,669.3,667.6,730.0,3.837,3.861,3.809,13.89,13.37,13.6
566,2023-07-22,29990.0,29848.0,29944.77,2257.82522,,,,,,,,,,,,,,
567,2023-07-23,29980.88,29845.71,29916.0,2924.91327,,,,,,,,,,,,,,
568,2023-07-24,29870.0,29660.0,29828.0,3839.73703,1981.6,1988.7,1974.7,6440.0,671.37,672.49,671.14,270.0,3.878,3.878,3.792,14.3,13.73,13.91
569,2023-07-25,29165.3,29074.55,29142.46,2754.17235,1983.1,1986.2,1971.1,8630.0,671.5,675.23,671.0,430.0,3.89,3.922,3.857,14.09,13.82,13.86
570,2023-07-26,29320.84,29180.0,29216.61,3303.70822,1989.7,1999.3,1982.8,11940.0,673.3,675.44,671.03,1200.0,3.873,3.904,3.847,14.16,13.15,13.19
571,2023-07-27,29499.41,29378.6,29412.17,3487.8236,1965.3,2002.0,1961.4,16910.0,672.41,674.44,670.4,250.0,4.002,4.024,3.839,15.02,12.74,14.41
572,2023-07-28,29266.0,29135.15,29140.8,3783.45723,1999.9,2002.0,1983.9,159600.0,681.34,682.31,675.0,1270.0,3.957,4.043,3.939,14.18,13.27,13.33
573,2023-07-29,29406.92,29295.0,29295.01,2178.5164,,,,,,,,,,,,,,
574,2023-07-30,29331.98,29268.65,29294.31,1373.60195,,,,,,,,,,,,,,
575,2023-07-31,29443.68,29360.66,29373.61,2975.90381,2009.2,2010.9,1986.7,139960.0,683.0,687.33,683.0,700.0,3.967,4.003,3.927,14.09,13.57,13.63
576,2023-08-01,28970.81,28803.5,28937.3,4964.8536,1978.8,2004.4,1978.3,167760.0,687.04,688.0,681.34,400.0,4.037,4.057,3.949,14.3,13.75,13.93
577,2023-08-02,29719.77,29564.0,29577.26,5196.11558,1975.0,1992.2,1969.1,169660.0,690.49,690.49,687.67,710.0,4.09,4.126,4.009,16.48,14.95,16.09
578,2023-08-03,29192.0,29013.04,29044.17,3838.38639,1968.8,1974.5,1964.5,141350.0,689.0,690.5,688.8,320.0,4.179,4.198,4.082,17.42,15.72,15.92
